Rank,Release Group,Worldwide,Domestic,Foreign,Filename,Year,Domestic %,Foreign %
4196,The Vault,346729,5728,341001,2017.csv,2017,1.6520106480853922,98.3479893519146
4197,Star Trek: The Motion Picture 2019 Re-release,346243,346243,0,2019.csv,2019,100.0,0.0
4198,Triple Threat,345900,76289,269611,2019.csv,2019,22.055218271176642,77.94478172882336
4199,Tesla,345229,93147,252082,2020.csv,2020,26.98122116044712,73.01877883955288
4200,Countdown to Canelo vs. Chavez Jr.,343387,343387,0,2017.csv,2017,100.0,0.0
4201,El Bulli: Cooking in Progress,343116,237181,105935,2011.csv,2011,69.12560183727952,30.874398162720478
4202,The Idol,343059,0,343059,2016.csv,2016,0.0,100.0
4203,Koch,342941,342941,0,2013.csv,2013,100.0,0.0
4204,"Life, Animated",342664,255388,87276,2016.csv,2016,74.53015198561856,25.469848014381434
4205,Bolshoi Ballet: Swan Lake,342391,88905,253486,2018.csv,2018,25.965927842729513,74.03407215727049
4206,Nureyev: Lifting the Curtain,342255,165203,177052,2018.csv,2018,48.2689807307417,51.731019269258304
4207,Knife + Heart,341847,32516,309331,2018.csv,2018,9.511857643916724,90.48814235608327
4208,First Love,340032,218329,121703,2018.csv,2018,64.20836862412949,35.79163137587051
4209,The Lady in the Car with Glasses and a Gun,339461,2167,337294,2015.csv,2015,0.6383649373565741,99.36163506264343
4210,The Green Prince,339208,258237,80971,2014.csv,2014,76.12939553312422,23.87060446687578
4211,Happy People: A Year in the Taiga,338987,338987,0,2013.csv,2013,100.0,0.0
4212,Red Hook Summer,338803,338803,0,2012.csv,2012,100.0,0.0
4213,Is It Wrong to Try to Pick Up Girls in a Dungeon - Arrow of the Orion,338632,271489,67143,2019.csv,2019,80.17228141463299,19.82771858536701
4214,Silencio,338596,158723,179873,2018.csv,2018,46.87680894044821,53.1231910595518
4215,Dark Horse,337150,166228,170922,2012.csv,2012,49.30387068070592,50.69612931929408
4216,Voyage of Time: The IMAX Experience,337038,55409,281629,2016.csv,2016,16.439985995644406,83.5600140043556
4217,Kings of Pastry,336386,336386,0,2010.csv,2010,100.0,0.0
4218,Diane,336166,336166,0,2019.csv,2019,100.0,0.0
4219,Sailor Moon R: The Movie: The Promise of the Rose/Sailor Moon S: The Movie - Hearts in Ice,335697,335697,0,2018.csv,2018,100.0,0.0
4220,Freaks,335050,276591,58459,2019.csv,2019,82.55215639456797,17.447843605432027
4221,Russ Taff: I Still Believe,334983,334983,0,2018.csv,2018,100.0,0.0
4222,Bhavesh Joshi Superhero,334723,57376,277347,2018.csv,2018,17.14133776286661,82.8586622371334
4223,Anthropocene: The Human Epoch,334162,104806,229356,2019.csv,2019,31.36382951981374,68.63617048018625
4224,A Silent Voice: The Movie 2019 Re-release,333984,333984,0,2019.csv,2019,100.0,0.0
4225,Ballet 422,333554,333554,0,2015.csv,2015,100.0,0.0
4226,Shine,333388,333388,0,2018.csv,2018,100.0,0.0
4227,Something from Nothing: The Art of Rap,333388,288000,45388,2012.csv,2012,86.38583272343335,13.614167276566643
4228,Linsanity,332990,302645,30345,2013.csv,2013,90.88711372713895,9.112886272861047
4229,Don't Hang Up,332571,0,332571,2017.csv,2017,0.0,100.0
4230,Shamitabh,331821,324597,7224,2015.csv,2015,97.82292259983545,2.1770774001645465
4231,The Big Fight Live: IBF Welterweight Title: Errol Spence Jr. vs. Mikey Garcia,328979,328979,0,2019.csv,2019,100.0,0.0
4232,Ladies vs. Ricky Bahl,328870,0,328870,2011.csv,2011,0.0,100.0
4233,The Last Sentence,328005,62506,265499,2012.csv,2012,19.056416822914287,80.94358317708571
4234,Elaine Stritch: Shoot Me,327452,327452,0,2014.csv,2014,100.0,0.0
4235,You Will Be My Son 2012 Re-release,326061,285151,40910,2012.csv,2012,87.45326794679524,12.546732053204767
4236,Formosa Betrayed,326034,225341,100693,2010.csv,2010,69.11579773888613,30.88420226111387
4237,Lucy in the Sky,325950,319976,5974,2019.csv,2019,98.16720355882805,1.8327964411719588
4238,The Central Park Five,325653,325653,0,2012.csv,2012,100.0,0.0
4239,The Opera House,325235,320079,5156,2018.csv,2018,98.41468476639969,1.5853152336003196
4240,Irresistible,325059,0,325059,2020.csv,2020,0.0,100.0
4241,Camp,324977,324977,0,2013.csv,2013,100.0,0.0
4242,Juan of the Dead,324834,18000,306834,2012.csv,2012,5.541291859842258,94.45870814015774
4243,Teefa In Trouble,324633,0,324633,2018.csv,2018,0.0,100.0
4244,Red Hill,324424,21087,303337,2010.csv,2010,6.499827386383251,93.50017261361675
4245,The Bolshoi Ballet: Live From Moscow - The Nutcracker,323928,323928,0,2018.csv,2018,100.0,0.0
4246,The Cured,323776,26630,297146,2018.csv,2018,8.224822099229097,91.7751779007709
4247,Three Worlds,323748,3952,319796,2012.csv,2012,1.2207025217144198,98.77929747828557
4248,Sword of Trust,323369,322421,948,2019.csv,2019,99.70683646236962,0.2931635376303851
4249,Damsel,323235,305136,18099,2018.csv,2018,94.4006682444661,5.5993317555339
4250,Citizen Jane: Battle for the City,323124,313411,9713,2017.csv,2017,96.99403325039304,3.005966749606962
4251,The Day He Arrives,322348,13746,308602,2011.csv,2011,4.264335438718404,95.7356645612816
4252,Nocturama,321768,30157,291611,2016.csv,2016,9.372280649411998,90.627719350588
4253,Double Trouble,321081,44788,276293,2012.csv,2012,13.949128101631675,86.05087189836831
4254,Woodstock,320610,126562,194048,2019.csv,2019,39.4753750662799,60.5246249337201
4255,Bohemian Rhapsody 2020 Re-release,320550,240000,80550,2020.csv,2020,74.87131492746842,25.12868507253159
4256,A Film Unfinished,320486,320486,0,2010.csv,2010,100.0,0.0
4257,The English Teacher,320013,104810,215203,2013.csv,2013,32.75179445835013,67.24820554164988
4258,Beats,319595,0,319595,2019.csv,2019,0.0,100.0
4259,Meeting Gorbachev,319230,251837,67393,2019.csv,2019,78.88888888888889,21.11111111111111
4260,You Are Here: A Come From Away Story,318885,318885,0,2019.csv,2019,100.0,0.0
4261,The Yellow Handkerchief,318623,318623,0,2010.csv,2010,100.0,0.0
4262,West of Memphis,318317,310154,8163,2012.csv,2012,97.43557522846721,2.56442477153278
4263,Ask Dr. Ruth,318230,297195,21035,2019.csv,2019,93.3900009427144,6.609999057285611
4264,The Student,318123,1126,316997,2016.csv,2016,0.3539511446830314,99.64604885531698
4265,Not Today,318121,318121,0,2013.csv,2013,100.0,0.0
4266,Today's Special,317831,317831,0,2010.csv,2010,100.0,0.0
4267,Inch'Allah,317656,9840,307816,2013.csv,2013,3.0976905835243156,96.90230941647569
4268,Okko's Inn,317547,134787,182760,2018.csv,2018,42.44631503368005,57.55368496631995
4269,Sauvage / Wild,317536,61604,255932,2018.csv,2018,19.40063488864255,80.59936511135746
4270,6 Days,316946,0,316946,2017.csv,2017,0.0,100.0
4271,5 Days of War,316944,17479,299465,2011.csv,2011,5.514854359129688,94.48514564087031
4272,AmeriGeddon,316554,316554,0,2016.csv,2016,100.0,0.0
4273,Corpo Celeste 2011 Re-release,316504,8919,307585,2011.csv,2011,2.8179738644693275,97.18202613553068
4274,The Riot and the Dance,316103,316103,0,2018.csv,2018,100.0,0.0
4275,David and Goliath,316100,316100,0,2015.csv,2015,100.0,0.0
4276,Josh Groban Bridges Live from Madison Square Garden,315173,315173,0,2019.csv,2019,100.0,0.0
4277,Obit.,315049,315049,0,2017.csv,2017,100.0,0.0
4278,Time Out of Mind,314082,166775,147307,2015.csv,2015,53.09919065721691,46.9008093427831
4279,Christine,313465,298525,14940,2016.csv,2016,95.23391766225895,4.7660823377410555
4280,War Witch,313387,70544,242843,2012.csv,2012,22.510187084977996,77.489812915022
4281,The Bolshoi Ballet: Live From Moscow - Romeo and Juliet,313088,313088,0,2018.csv,2018,100.0,0.0
4282,Berberian Sound Studio,312757,38493,274264,2012.csv,2012,12.30763819834568,87.69236180165431
4283,The Hornet's Nest,312706,312706,0,2014.csv,2014,100.0,0.0
4284,David Lynch: The Art Life,311470,171419,140051,2017.csv,2017,55.035476931967764,44.964523068032236
4285,Plácido Domingo Gala,311246,52502,258744,2019.csv,2019,16.868329231540326,83.13167076845967
4286,Dancing in Jaffa,311001,151098,159903,2014.csv,2014,48.58440969643185,51.41559030356816
4287,Being Elmo: A Puppeteer's Journey,310812,304052,6760,2011.csv,2011,97.82505179980181,2.1749482001981906
4288,I Am Eleven 2014 Re-release,310116,310116,0,2014.csv,2014,100.0,0.0
4289,The Amazing Catfish,308349,11342,297007,2014.csv,2014,3.678299589101959,96.32170041089803
4290,Merchants of Doubt,308156,308156,0,2015.csv,2015,100.0,0.0
4291,Great Performances at the Met: MET Opera: Magic Flute,307686,307686,0,2018.csv,2018,100.0,0.0
4292,Sputnik,307062,18853,288209,2020.csv,2020,6.139802385186053,93.86019761481394
4293,Half of a Yellow Sun,306393,54529,251864,2014.csv,2014,17.797077609475412,82.20292239052459
4294,The Mercy 2018 Re-release,306205,29538,276667,2018.csv,2018,9.646478666253,90.353521333747
4295,Monsters: Dark Continent,306004,0,306004,2015.csv,2015,0.0,100.0
4296,Under the Sun,305993,105036,200957,2016.csv,2016,34.32627543767341,65.67372456232658
4297,The Third Wife,305755,84933,220822,2019.csv,2019,27.778123006982714,72.22187699301729
4298,The Kingmaker,304840,122587,182253,2019.csv,2019,40.21355465162052,59.78644534837948
4299,Showtime Championship Boxing: Deontay Wilder vs. Tyson Fury,304482,304482,0,2018.csv,2018,100.0,0.0
4300,Microbe & Gasoline,303787,63802,239985,2015.csv,2015,21.002215368004556,78.99778463199544
4301,N.H 10,303587,303587,0,2015.csv,2015,100.0,0.0
4302,Alamar,303574,61613,241961,2010.csv,2010,20.295875140822336,79.70412485917765
4303,The Bolshoi Ballet: Live From Moscow - Giselle,302681,302681,0,2018.csv,2018,100.0,0.0
4304,The Unknown Known,301604,276497,25107,2014.csv,2014,91.67550828238352,8.324491717616478
4305,Save Yourselves!,301162,301162,0,2020.csv,2020,100.0,0.0
4306,Cliffs of Freedom,300842,72476,228366,2019.csv,2019,24.09105111653293,75.90894888346706
4307,Sunset Blvd. 2018 Re-release,299645,299645,0,2018.csv,2018,100.0,0.0
4308,Jinn,297381,202348,95033,2014.csv,2014,68.0433517944993,31.956648205500688
4309,Kaptaan,296715,203790,92925,2016.csv,2016,68.68206865173651,31.317931348263485
4310,The We and the I,295930,42172,253758,2012.csv,2012,14.250667387557868,85.74933261244213
4311,Harry Potter and the Sorcerer's Stone 2018 Re-release,295917,295917,0,2018.csv,2018,100.0,0.0
4312,Chic!,295295,5587,289708,2015.csv,2015,1.8920062987859598,98.10799370121404
4313,Gremlins 2020 Re-release,295238,295000,238,2020.csv,2020,99.91938707077003,0.08061292922997716
4314,The Tenth Man,295129,63564,231565,2016.csv,2016,21.537700463187285,78.46229953681272
4315,Aftershock,294696,58510,236186,2013.csv,2013,19.85435838966257,80.14564161033744
4316,Shakira in Concert: El Dorado World Tour,294677,271586,23091,2019.csv,2019,92.16396257597302,7.836037424026985
4317,Khodorkovsky,294599,39522,255077,2011.csv,2011,13.41552415317092,86.58447584682908
4318,Special Treatment,294483,8856,285627,2010.csv,2010,3.00730432656554,96.99269567343445
4319,44 Inch Chest 2010 Re-release,294245,39033,255212,2010.csv,2010,13.26547604887084,86.73452395112916
4320,Innocence,294039,294039,0,2014.csv,2014,100.0,0.0
4321,The Giant Spider Invasion,293053,293053,0,2019.csv,2019,100.0,0.0
4322,Pianomania,292870,49852,243018,2010.csv,2010,17.021886843992213,82.97811315600778
4323,Stonewall,292669,187674,104995,2015.csv,2015,64.12500128131097,35.874998718689035
4324,Mesrine: Public Enemy No. 1 2010 Re-release,292150,275387,16763,2010.csv,2010,94.26219407838438,5.7378059216156085
4325,The Last Five Years,292092,145427,146665,2015.csv,2015,49.78808046779782,50.21191953220219
4326,Dreams of a Life,291898,8405,283493,2011.csv,2011,2.879430485991682,97.12056951400831
4327,The Godfather: Part II 45th Anniversary,291754,291754,0,2019.csv,2019,100.0,0.0
4328,The Man in 3B,291513,291513,0,2015.csv,2015,100.0,0.0
4329,Waste Land,291307,187716,103591,2010.csv,2010,64.43923420995719,35.56076579004281
4330,Big Bad Wolves,291239,33232,258007,2014.csv,2014,11.410559712126467,88.58944028787353
4331,Come Away,290569,126081,164488,2020.csv,2020,43.39107062350079,56.60892937649922
4332,More Than Funny,290498,290498,0,2018.csv,2018,100.0,0.0
4333,Illégal,290108,651,289457,2010.csv,2010,0.22439918926744523,99.77560081073256
4334,Jimmy Vestvood: Amerikan Hero,290080,230069,60011,2016.csv,2016,79.31225868725869,20.687741312741313
4335,Best F(r)iends: Volume 1,290064,252410,37654,2018.csv,2018,87.01872690164929,12.981273098350709
4336,The Zoya Factor,289631,128831,160800,2019.csv,2019,44.48108109974416,55.51891890025584
4337,Best Night Ever,289511,0,289511,2014.csv,2014,0.0,100.0
4338,The Silence of Others,289455,67986,221469,2018.csv,2018,23.48758874436441,76.5124112556356
4339,Welcome to New York,288837,0,288837,2014.csv,2014,0.0,100.0
4340,Antarctica: A Year on Ice,288757,288757,0,2014.csv,2014,100.0,0.0
4341,Above and Beyond,288751,288751,0,2015.csv,2015,100.0,0.0
4342,The Last of Robin Hood,288545,288545,0,2014.csv,2014,100.0,0.0
4343,Saga of Tanya the Evil - The Movie,288460,288460,0,2019.csv,2019,100.0,0.0
4344,Last Train Home,288328,288328,0,2010.csv,2010,100.0,0.0
4345,Resistance,288064,7464,280600,2020.csv,2020,2.5910908686958454,97.40890913130416
4346,Countdown to Zero,287711,272040,15671,2010.csv,2010,94.5532148579651,5.446785142034889
4347,Generation Wealth,287709,237709,50000,2018.csv,2018,82.62132919025821,17.378670809741788
4348,Skate Kitchen,287307,236799,50508,2018.csv,2018,82.42019860288819,17.5798013971118
4349,Post Mortem,286702,9750,276952,2010.csv,2010,3.400743629273601,96.5992563707264
4350,The Interrupters,286457,282448,4009,2011.csv,2011,98.60048803136247,1.3995119686375268
4351,The Dark and the Wicked,285289,110618,174671,2020.csv,2020,38.77401512150836,61.22598487849164
4352,But Deliver Us from Evil,285169,285169,0,2018.csv,2018,100.0,0.0
4353,The Silence 2012 Re-release,284471,100214,184257,2012.csv,2012,35.228195492686424,64.77180450731358
4354,Khalid: Free Spirit,284229,284229,0,2019.csv,2019,100.0,0.0
4355,South of the Border,284214,198600,85614,2010.csv,2010,69.87692372648779,30.12307627351221
4356,The Anonymous People,284147,284147,0,2013.csv,2013,100.0,0.0
4357,The Kindergarten Teacher,284065,36190,247875,2014.csv,2014,12.740041891820534,87.25995810817948
4358,Disney's Newsies: The Broadway Musical! 2018 Re-release,282429,282429,0,2018.csv,2018,100.0,0.0
4359,Created Equal: Clarence Thomas in His Own Words,282149,282149,0,2020.csv,2020,100.0,0.0
4360,Tumbledown,282083,135026,147057,2016.csv,2016,47.867471630690254,52.13252836930974
4361,Ho Mann Jahaan,281926,208611,73315,2016.csv,2016,73.99494902917787,26.00505097082213
4362,Mike Wallace Is Here,281245,281245,0,2019.csv,2019,100.0,0.0
4363,"If I Want to Whistle, I Whistle",280892,12135,268757,2010.csv,2010,4.3201657576577475,95.67983424234225
4364,Octaman,280710,280710,0,2019.csv,2019,100.0,0.0
4365,I Do... Until I Don't,280668,280668,0,2017.csv,2017,100.0,0.0
4366,The Black Power Mixtape 1967-1975,280025,273749,6276,2011.csv,2011,97.75877153825552,2.241228461744487
4367,Wonders of the Sea,279415,100780,178635,2018.csv,2018,36.0682139469964,63.93178605300359
4368,Havenhurst,279372,0,279372,2016.csv,2016,0.0,100.0
4369,"Lovely, Still",279170,127564,151606,2010.csv,2010,45.69402156392163,54.30597843607837
4370,"Lou Andreas-Salomé, The Audacity to be Free",278982,12875,266107,2017.csv,2017,4.614993081990953,95.38500691800905
4371,The Secrets We Keep,278618,207928,70690,2020.csv,2020,74.62834418451068,25.37165581548931
4372,10 Years,278336,203373,74963,2012.csv,2012,73.06744366521039,26.93255633478961
4373,Bolshoi Ballet: The Golden Age,277666,171916,105750,2019.csv,2019,61.914674465004715,38.085325534995285
4374,The Summit,277651,243550,34101,2013.csv,2013,87.71803451095079,12.2819654890492
4375,Science Fair,277338,276195,1143,2018.csv,2018,99.58786751184475,0.41213248815524745
4376,See You Soon,277126,0,277126,2019.csv,2019,0.0,100.0
4377,True Grit 2019 Re-release,276418,276418,0,2019.csv,2019,100.0,0.0
4378,Life After Beth,274717,88273,186444,2014.csv,2014,32.132339826075565,67.86766017392443
4379,Lovely Molly,274480,18464,256016,2012.csv,2012,6.726901777907315,93.27309822209268
4380,Swallow,274259,33419,240840,2020.csv,2020,12.18519720410269,87.81480279589731
4381,The King,273601,259291,14310,2018.csv,2018,94.7697559584943,5.230244041505696
4382,Slayer: The Repentless Killogy,272874,268727,4147,2019.csv,2019,98.48025095831775,1.5197490416822417
4383,Chavela,272842,148666,124176,2017.csv,2017,54.48794540429992,45.51205459570007
4384,Black Death,272445,22554,249891,2010.csv,2010,8.27836811099488,91.72163188900512
4385,One Child Nation,271841,270128,1713,2019.csv,2019,99.3698522297961,0.630147770203906
4386,Come Out and Play,271735,2638,269097,2013.csv,2013,0.9707987561410933,99.0292012438589
4387,The Tale of The Princess Kaguya 2019 Re-release,271681,271681,0,2019.csv,2019,100.0,0.0
4388,Aloft,270971,53086,217885,2015.csv,2015,19.591026345992745,80.40897365400726
4389,The Canyons,270185,56825,213360,2013.csv,2013,21.03188555989415,78.96811444010585
4390,Exposed,269915,0,269915,2016.csv,2016,0.0,100.0
4391,Stalker,269881,269881,0,2017.csv,2017,100.0,0.0
4392,Shirin Farhad Ki Toh Nikal Padi,269845,155758,114087,2012.csv,2012,57.72128444106802,42.27871555893198
4393,The Loneliest Planet,268933,129579,139354,2012.csv,2012,48.18263284907393,51.81736715092606
4394,The World Before Your Feet,268644,268644,0,2018.csv,2018,100.0,0.0
4395,Meri Pyaari Bindu,268067,0,268067,2017.csv,2017,0.0,100.0
4396,The Carer,267995,6208,261787,2016.csv,2016,2.3164611280061194,97.68353887199387
4397,Conan O'Brien Can't Stop,267965,267965,0,2011.csv,2011,100.0,0.0
4398,An American in Paris 2020 Re-release,267824,267824,0,2020.csv,2020,100.0,0.0
4399,Falcon Rising,267476,11774,255702,2014.csv,2014,4.401890263051638,95.59810973694837
4400,Munger Road,266689,266689,0,2011.csv,2011,100.0,0.0
4401,Never Rarely Sometimes Always,265938,16565,249373,2020.csv,2020,6.228895456835804,93.7711045431642
4402,Luzia: Cirque du Soleil in Cinema,265673,265673,0,2019.csv,2019,100.0,0.0
4403,Félicité,265495,12433,253062,2017.csv,2017,4.682950714702725,95.31704928529727
4404,Out of Liberty,265279,265279,0,2019.csv,2019,100.0,0.0
4405,"Asbury Park: Riot, Redemption, Rock & Roll",264983,167684,97299,2019.csv,2019,63.281040670533585,36.718959329466415
4406,Doctor Who,264629,264629,0,2018.csv,2018,100.0,0.0
4407,Phil Ochs: There But for Fortune,263723,263723,0,2011.csv,2011,100.0,0.0
4408,The Producers 2018 Re-release,263277,216807,46470,2018.csv,2018,82.34938866668946,17.650611333310543
4409,Grand départ,262412,677,261735,2013.csv,2013,0.25799125040013415,99.74200874959986
4410,Augustine,262390,107352,155038,2013.csv,2013,40.913144555813865,59.086855444186135
4411,The Final Year,262286,191900,70386,2018.csv,2018,73.16440831763799,26.835591682362004
4412,Minimalism: A Documentary About the Important Things,261865,261865,0,2016.csv,2016,100.0,0.0
